video_id	caption_pred	start	end	duration	phase	idx
v_kick_ball_metacafe_coolsoccer_kick_ball_f_cm_np1_ba_bad_4	PLACEHOLDER	0.0	1.9199999999999997	1.9199999999999997	val_1	3519
v_kick_ball_Banned_Commercials_-_Nike_-_Soccer_vs_ninjas_kick_ball_f_nm_np1_fr_goo_3	PLACEHOLDER	0.0	1.8399999999999999	1.8399999999999999	val_1	3520
v_kick_ball_Amazing_Soccer_#2_kick_ball_f_cm_np1_le_bad_2	PLACEHOLDER	0.0	1.32	1.32	val_1	3521
v_kick_ball_Amazing_Soccer_#2_kick_ball_f_cm_np1_fr_bad_1	PLACEHOLDER	0.0	1.6	1.6	val_1	3522
v_kick_ball_likebeckam_kick_ball_f_nm_np1_ba_bad_39	PLACEHOLDER	0.0	1.72	1.72	val_1	3523
Das_Wunder_von_Bern_(Deutschland_2002_2003)_kick_ball_f_cm_np3_fr_med_0	PLACEHOLDER	0.0	1.72	1.72	val_1	3524
v_kick_ball_Britney_Spears_-_Comercial_Pepsi_soccer_kick_ball_l_nm_np1_fr_med_5	PLACEHOLDER	0.0	1.28	1.28	val_1	3525
v_kick_ball_FIFA_11_Gamescom-Trailer_kick_ball_f_cm_np1_ba_med_0	PLACEHOLDER	0.0	1.8399999999999999	1.8399999999999999	val_1	3526
v_kick_ball_Amazing_Soccer_#2_kick_ball_f_cm_np1_fr_bad_6	PLACEHOLDER	0.0	1.76	1.76	val_1	3527
v_kick_ball_Ribery_Torwandschiessen_Sportstudio_kick_ball_f_nm_np1_ba_goo_2	PLACEHOLDER	0.0	1.48	1.48	val_1	3528
Dhan_Dhana_Dhan_Goal_(2007)_w__Eng_Sub_-_Watch_Online_-_4_16_kick_ball_f_cm_np1_ri_goo_2	PLACEHOLDER	0.0	3.6	3.6	val_1	3529
v_kick_ball_Amazing_Soccer_#2_kick_ball_u_cm_np1_ba_bad_0	PLACEHOLDER	0.0	1.52	1.52	val_1	3530
v_kick_ball_pepsi_banned_soccer_commercial_kick_ball_f_nm_np1_le_bad_1	PLACEHOLDER	0.0	1.76	1.76	val_1	3531
v_kick_ball_funny_soccer_commercial_kick_ball_f_cm_np1_fr_med_0	PLACEHOLDER	0.0	1.88	1.88	val_1	3532
Mean_Machine_2001_(Part_9)_kick_ball_f_cm_np3_ri_med_1	PLACEHOLDER	0.0	1.8399999999999999	1.8399999999999999	val_1	3533
v_kick_ball_GOAL_2_living_the_dream_movie_part_2_kick_ball_f_cm_np1_fr_med_3	PLACEHOLDER	0.0	3.4	3.4	val_1	3534
Dhan_Dhana_Dhan_Goal_(2007)_w__Eng_Sub_-_Watch_Online_-_3_16_kick_ball_f_cm_np1_le_med_2	PLACEHOLDER	0.0	1.8399999999999999	1.8399999999999999	val_1	3535
v_kick_ball_Nike_Soccer_Freestyle_kick_ball_f_cm_np1_ba_med_1	PLACEHOLDER	0.0	1.52	1.52	val_1	3536
v_kick_ball_Nike_Soccer_Freestyle_kick_ball_f_cm_np1_fr_med_3	PLACEHOLDER	0.0	1.8	1.8	val_1	3537
v_kick_ball_Ribery_Torwandschiessen_Sportstudio_kick_ball_f_nm_np1_ba_med_10	PLACEHOLDER	0.0	3.1199999999999997	3.1199999999999997	val_1	3538
v_kick_ball_Ribery_Torwandschiessen_Sportstudio_kick_ball_f_nm_np1_ba_med_7	PLACEHOLDER	0.0	3.28	3.28	val_1	3539
v_kick_ball_goal_2_part_1_kick_ball_f_cm_np1_fr_bad_1	PLACEHOLDER	0.0	2.28	2.28	val_1	3540
v_kick_ball_Manchester_United_vs_Chelsea_Champion_League_final_2008_penalty_shootout_kick_ball_f_nm_np1_ba_bad_0	PLACEHOLDER	0.0	2.08	2.08	val_1	3541
v_kick_ball_likebeckam_kick_ball_f_nm_np1_fr_bad_19	PLACEHOLDER	0.0	1.8399999999999999	1.8399999999999999	val_1	3542
v_kick_ball_goal_2_part_1_kick_ball_f_cm_np1_ba_bad_0	PLACEHOLDER	0.0	4.64	4.64	val_1	3543
Mean_Machine_2001_(Part_9)_kick_ball_l_cm_np2_ri_goo_2	PLACEHOLDER	0.0	1.3599999999999999	1.3599999999999999	val_1	3544
v_kick_ball_Awesome_Amazing_Great_Soccer_Free_Kicks_kick_ball_f_cm_np1_ba_bad_0	PLACEHOLDER	0.0	1.8399999999999999	1.8399999999999999	val_1	3545
FOOT_2009_(REMI_GAILLARD)_kick_ball_f_cm_np1_fr_bad_4	PLACEHOLDER	0.0	1.8399999999999999	1.8399999999999999	val_1	3546
Dhan_Dhana_Dhan_Goal_(2007)_w__Eng_Sub_-_Watch_Online_-_8_16_kick_ball_f_cm_np1_fr_goo_0	PLACEHOLDER	0.0	2.1199999999999997	2.1199999999999997	val_1	3547
Dhan_Dhana_Dhan_Goal_(2007)_w__Eng_Sub_-_Watch_Online_-_4_16_kick_ball_f_cm_np1_le_med_1	PLACEHOLDER	0.0	1.5599999999999998	1.5599999999999998	val_1	3548
FOOT_2009_(REMI_GAILLARD)_kick_ball_f_cm_np1_fr_bad_3	PLACEHOLDER	0.0	1.8399999999999999	1.8399999999999999	val_1	3549
Das_Wunder_von_Bern_(Deutschland_2002_2003)_kick_ball_f_cm_np1_ri_goo_3	PLACEHOLDER	0.0	2.56	2.56	val_1	3550
v_kick_ball_Britney_Spears_-_Comercial_Pepsi_soccer_kick_ball_f_nm_np1_fr_med_3	PLACEHOLDER	0.0	1.32	1.32	val_1	3551
v_kick_ball_Ribery_Torwandschiessen_Sportstudio_kick_ball_f_nm_np1_ba_med_4	PLACEHOLDER	0.0	4.16	4.16	val_1	3552
Das_Wunder_von_Bern_(Deutschland_2002_2003)_kick_ball_f_cm_np1_fr_goo_2	PLACEHOLDER	0.0	1.64	1.64	val_1	3553
v_kiss_Hangingbyamomentfavoritekisses_kiss_u_cm_np2_le_goo_8	PLACEHOLDER	0.0	7.959999999999999	7.959999999999999	val_1	3554
TVs_Best_Kisses_Top_50_(52_to_41)_kiss_h_nm_np2_le_goo_3	PLACEHOLDER	0.0	6.359999999999999	6.359999999999999	val_1	3555
TVs_Best_Kisses_Top_50-_(40_to_31)_kiss_u_nm_np2_le_goo_7	PLACEHOLDER	0.0	2.6799999999999997	2.6799999999999997	val_1	3556
v_kiss_A_Beautiful_Mind_3_kiss_h_cm_np2_le_goo_1	PLACEHOLDER	0.0	6.159999999999999	6.159999999999999	val_1	3557
v_kiss_Best_Kisses_in_TV_Movies_1_3_kiss_h_cm_np2_le_goo_4	PLACEHOLDER	0.0	5.64	5.64	val_1	3558
v_kiss_The_Matrix_Revolutions_5_kiss_h_nm_np2_le_med_0	PLACEHOLDER	0.0	3.36	3.36	val_1	3559
v_kiss_Best_Kisses_in_TV_Movies_1_3_kiss_h_nm_np2_le_goo_0	PLACEHOLDER	0.0	6.08	6.08	val_1	3560
TVs_Best_Kisses_Top_50-_(40_to_31)_kiss_u_nm_np2_le_goo_11	PLACEHOLDER	0.0	9.56	9.56	val_1	3561
TVs_Best_Kisses_Top_50-_(40_to_31)_kiss_h_nm_np2_le_med_5	PLACEHOLDER	0.0	4.64	4.64	val_1	3562
v_kiss_Pirates_7_kiss_h_nm_np2_le_med_4	PLACEHOLDER	0.0	7.76	7.76	val_1	3563
TVs_Best_Kisses_Top_50-_(40_to_31)_kiss_h_cm_np2_fr_goo_9	PLACEHOLDER	0.0	7.72	7.72	val_1	3564
v_kiss_Best_kisses_kiss_h_cm_np2_le_goo_6	PLACEHOLDER	0.0	21.68	21.68	val_1	3565
v_kiss_Best_kisses_kiss_u_cm_np2_le_goo_4	PLACEHOLDER	0.0	6.239999999999999	6.239999999999999	val_1	3566
v_kiss_Two_Towers_4_kiss_h_nm_np2_ri_goo_0	PLACEHOLDER	0.0	6.359999999999999	6.359999999999999	val_1	3567
v_kiss_Moviekissmontage_kiss_h_cm_np2_fr_med_8	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	3568
v_kiss_Best_Kisses_in_TV_Movies_1_3_kiss_u_nm_np2_le_goo_5	PLACEHOLDER	0.0	7.04	7.04	val_1	3569
v_kiss_Best_Kisses_in_TV_Movies_1_3_kiss_h_cm_np2_le_goo_1	PLACEHOLDER	0.0	17.48	17.48	val_1	3570
TVs_Best_Kisses_Top_50_(30_to_21)_kiss_u_cm_np2_le_goo_6	PLACEHOLDER	0.0	19.639999999999997	19.639999999999997	val_1	3571
v_kiss_BestKisses_kiss_h_cm_np2_le_goo_19	PLACEHOLDER	0.0	3.0799999999999996	3.0799999999999996	val_1	3572
v_kiss_Moviekissmontage_kiss_u_cm_np2_fr_goo_5	PLACEHOLDER	0.0	3.24	3.24	val_1	3573
v_kiss_Hangingbyamomentfavoritekisses_kiss_u_cm_np2_ri_med_1	PLACEHOLDER	0.0	7.64	7.64	val_1	3574
v_kiss_BestKisses_kiss_h_cm_np2_ri_goo_15	PLACEHOLDER	0.0	5.0	5.0	val_1	3575
v_kiss_The_Matrix_Revolutions_2_kiss_h_cm_np2_le_goo_3	PLACEHOLDER	0.0	3.96	3.96	val_1	3576
v_kiss_Moviekissmontage_kiss_h_cm_np2_le_goo_0	PLACEHOLDER	0.0	5.56	5.56	val_1	3577
TVs_Best_Kisses_Top_50_(30_to_21)_kiss_u_nm_np2_le_goo_7	PLACEHOLDER	0.0	5.319999999999999	5.319999999999999	val_1	3578
TVs_Best_Kisses_Top_50_(30_to_21)_kiss_f_cm_np2_le_goo_10	PLACEHOLDER	0.0	14.52	14.52	val_1	3579
v_kiss_Hangingbyamomentfavoritekisses_kiss_h_cm_np2_ri_goo_2	PLACEHOLDER	0.0	8.76	8.76	val_1	3580
v_kiss_Best_kisses_kiss_h_nm_np2_le_goo_5	PLACEHOLDER	0.0	7.84	7.84	val_1	3581
v_kiss_BestKisses_kiss_u_cm_np2_ri_med_6	PLACEHOLDER	0.0	3.8	3.8	val_1	3582
v_kiss_BestKisses_kiss_u_nm_np2_ri_med_12	PLACEHOLDER	0.0	4.4	4.4	val_1	3583
TVs_Best_Kisses_Top_50-_(40_to_31)_kiss_u_nm_np2_le_goo_6	PLACEHOLDER	0.0	9.0	9.0	val_1	3584
TVs_Best_Kisses_Top_50_(30_to_21)_kiss_h_nm_np2_le_goo_1	PLACEHOLDER	0.0	6.4	6.4	val_1	3585
v_kiss_Hangingbyamomentfavoritekisses_kiss_u_nm_np2_le_goo_3	PLACEHOLDER	0.0	9.84	9.84	val_1	3586
v_kiss_BestKisses_kiss_u_cm_np2_le_goo_18	PLACEHOLDER	0.0	3.2	3.2	val_1	3587
TVs_Best_Kisses_Top_50_(52_to_41)_kiss_h_nm_np2_le_goo_0	PLACEHOLDER	0.0	7.12	7.12	val_1	3588
v_kiss_BestKisses_kiss_u_cm_np2_ri_med_2	PLACEHOLDER	0.0	3.2	3.2	val_1	3589
v_kiss_BestKisses_kiss_h_cm_np2_le_goo_8	PLACEHOLDER	0.0	3.4	3.4	val_1	3590
v_kiss_Hangingbyamomentfavoritekisses_kiss_h_cm_np2_ri_goo_6	PLACEHOLDER	0.0	10.319999999999999	10.319999999999999	val_1	3591
v_kiss_Moviekissmontage_kiss_u_cm_np2_le_med_3	PLACEHOLDER	0.0	4.959999999999999	4.959999999999999	val_1	3592
v_kiss_Hangingbyamomentfavoritekisses_kiss_u_nm_np2_ri_goo_7	PLACEHOLDER	0.0	8.56	8.56	val_1	3593
v_kiss_Best_Kisses_in_TV_Movies_1_3_kiss_u_nm_np2_le_goo_3	PLACEHOLDER	0.0	3.52	3.52	val_1	3594
TVs_Best_Kisses_Top_50_(30_to_21)_kiss_h_cm_np2_le_goo_5	PLACEHOLDER	0.0	6.92	6.92	val_1	3595
v_kiss_BestKisses_kiss_u_cm_np2_le_med_11	PLACEHOLDER	0.0	3.2	3.2	val_1	3596
v_kiss_Best_kisses_kiss_h_cm_np2_le_goo_2	PLACEHOLDER	0.0	6.680000000000001	6.680000000000001	val_1	3597
TVs_Best_Kisses_Top_50-_(40_to_31)_kiss_h_nm_np2_le_med_2	PLACEHOLDER	0.0	13.16	13.16	val_1	3598
v_kiss_Best_kisses_kiss_h_cm_np2_le_goo_8	PLACEHOLDER	0.0	6.88	6.88	val_1	3599
v_kiss_5GreatHollywoodKisses_kiss_h_nm_np2_ri_goo_0	PLACEHOLDER	0.0	6.959999999999999	6.959999999999999	val_1	3600
v_kiss_BestKisses_kiss_h_nm_np2_le_med_3	PLACEHOLDER	0.0	3.8399999999999994	3.8399999999999994	val_1	3601
v_kiss_BestKissesfromPeriodDramasKissingYou_kiss_h_cm_np2_le_goo_0	PLACEHOLDER	0.0	13.8	13.8	val_1	3602
v_kiss_5GreatHollywoodKisses_kiss_u_nm_np2_ri_goo_2	PLACEHOLDER	0.0	11.0	11.0	val_1	3603
TVs_Best_Kisses_Top_50_(30_to_21)_kiss_h_nm_np2_le_goo_2	PLACEHOLDER	0.0	3.0799999999999996	3.0799999999999996	val_1	3604
TVs_Best_Kisses_Top_50_(30_to_21)_kiss_h_nm_np2_le_goo_3	PLACEHOLDER	0.0	13.360000000000001	13.360000000000001	val_1	3605
v_kiss_Hangingbyamomentfavoritekisses_kiss_h_nm_np2_ri_goo_4	PLACEHOLDER	0.0	6.76	6.76	val_1	3606
v_kiss_Moviekissmontage_kiss_u_cm_np2_le_goo_2	PLACEHOLDER	0.0	7.359999999999999	7.359999999999999	val_1	3607
TVs_Best_Kisses_Top_50-_(40_to_31)_kiss_h_cm_np2_le_goo_8	PLACEHOLDER	0.0	5.52	5.52	val_1	3608
v_kiss_Best_kisses_kiss_h_cm_np2_le_goo_7	PLACEHOLDER	0.0	15.0	15.0	val_1	3609
v_kiss_Best_kisses_kiss_u_nm_np2_le_goo_9	PLACEHOLDER	0.0	4.680000000000001	4.680000000000001	val_1	3610
v_kiss_Hangingbyamomentfavoritekisses_kiss_u_cm_np2_le_med_5	PLACEHOLDER	0.0	9.16	9.16	val_1	3611
TVs_Best_Kisses_Top_50_(30_to_21)_kiss_f_cm_np2_le_goo_9	PLACEHOLDER	0.0	21.32	21.32	val_1	3612
v_kiss_BestKisses_kiss_h_cm_np2_ri_goo_16	PLACEHOLDER	0.0	4.239999999999999	4.239999999999999	val_1	3613
v_kiss_Best_Kisses_in_TV_Movies_1_3_kiss_h_nm_np2_le_goo_6	PLACEHOLDER	0.0	5.0	5.0	val_1	3614
v_kiss_BestKisses_kiss_u_cm_np2_ri_med_9	PLACEHOLDER	0.0	2.76	2.76	val_1	3615
TVs_Best_Kisses_Top_50-_(40_to_31)_kiss_h_nm_np2_le_med_4	PLACEHOLDER	0.0	5.680000000000001	5.680000000000001	val_1	3616
TVs_Best_Kisses_Top_50_(30_to_21)_kiss_h_nm_np2_le_goo_4	PLACEHOLDER	0.0	6.04	6.04	val_1	3617
TVs_Best_Kisses_Top_50_(52_to_41)_kiss_u_cm_np2_le_goo_4	PLACEHOLDER	0.0	13.4	13.4	val_1	3618
v_kiss_Best_kisses_kiss_h_nm_np2_le_goo_3	PLACEHOLDER	0.0	6.28	6.28	val_1	3619
TVs_Best_Kisses_Top_50-_(40_to_31)_kiss_h_nm_np2_le_med_1	PLACEHOLDER	0.0	10.44	10.44	val_1	3620
TVs_Best_Kisses_Top_50_(30_to_21)_kiss_h_nm_np2_le_goo_0	PLACEHOLDER	0.0	5.8	5.8	val_1	3621
TVs_Best_Kisses_Top_50_(52_to_41)_kiss_h_nm_np2_le_goo_1	PLACEHOLDER	0.0	11.16	11.16	val_1	3622
v_kiss_Moviekissmontage_kiss_h_cm_np2_ri_goo_6	PLACEHOLDER	0.0	4.359999999999999	4.359999999999999	val_1	3623
v_kiss_BestKisses_kiss_h_cm_np2_ri_goo_14	PLACEHOLDER	0.0	3.0799999999999996	3.0799999999999996	val_1	3624
v_kiss_Moviekissmontage_kiss_u_cm_np2_le_med_7	PLACEHOLDER	0.0	6.76	6.76	val_1	3625
v_kiss_Best_kisses_kiss_h_cm_np2_le_goo_0	PLACEHOLDER	0.0	6.76	6.76	val_1	3626
v_kiss_BestKisses_kiss_h_cm_np2_fr_goo_7	PLACEHOLDER	0.0	3.8	3.8	val_1	3627
TVs_Best_Kisses_Top_50_(52_to_41)_kiss_h_nm_np2_le_goo_2	PLACEHOLDER	0.0	5.48	5.48	val_1	3628
v_kiss_kiss_mix_kiss_f_cm_np2_le_med_0	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	3629
v_kiss_Best_Kisses_in_TV_Movies_1_3_kiss_h_nm_np2_le_goo_2	PLACEHOLDER	0.0	5.239999999999999	5.239999999999999	val_1	3630
TVs_Best_Kisses_Top_50-_(40_to_31)_kiss_u_nm_np2_le_goo_3	PLACEHOLDER	0.0	10.4	10.4	val_1	3631
v_kiss_BestKisses_kiss_u_cm_np2_le_med_17	PLACEHOLDER	0.0	6.2	6.2	val_1	3632
v_kiss_Best_kisses_kiss_h_cm_np2_le_goo_1	PLACEHOLDER	0.0	6.2	6.2	val_1	3633
v_kiss_BestKisses_kiss_h_cm_np2_ri_goo_13	PLACEHOLDER	0.0	4.56	4.56	val_1	3634
v_kiss_veoh_harold_and_kumar_kiss_h_nm_np2_fr_goo_20	PLACEHOLDER	0.0	2.92	2.92	val_1	3635
v_kiss_BestKisses_kiss_u_cm_np2_fr_med_0	PLACEHOLDER	0.0	2.56	2.56	val_1	3636
TVs_Best_Kisses_Top_50-_(40_to_31)_kiss_h_cm_np2_le_goo_10	PLACEHOLDER	0.0	5.28	5.28	val_1	3637
v_kiss_BestKisses_kiss_h_cm_np2_fr_med_10	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	3638
v_kiss_5GreatHollywoodKisses_kiss_h_cm_np2_ri_goo_1	PLACEHOLDER	0.0	10.360000000000001	10.360000000000001	val_1	3639
v_kiss_Best_kisses_kiss_h_cm_np2_le_goo_10	PLACEHOLDER	0.0	9.04	9.04	val_1	3640
v_kiss_Hangingbyamomentfavoritekisses_kiss_h_cm_np2_le_goo_0	PLACEHOLDER	0.0	7.359999999999999	7.359999999999999	val_1	3641
v_kiss_Best_Kisses_in_TV_Movies_1_3_kiss_u_cm_np2_le_goo_8	PLACEHOLDER	0.0	8.36	8.36	val_1	3642
v_kiss_American_History_X_kiss_h_cm_np2_le_goo_40	PLACEHOLDER	0.0	2.76	2.76	val_1	3643
TVs_Best_Kisses_Top_50_(30_to_21)_kiss_f_nm_np2_le_goo_8	PLACEHOLDER	0.0	8.2	8.2	val_1	3644
v_kiss_Best_Kisses_in_TV_Movies_1_3_kiss_u_nm_np2_le_goo_9	PLACEHOLDER	0.0	11.28	11.28	val_1	3645
v_kiss_BestKisses_kiss_u_nm_np2_fr_med_4	PLACEHOLDER	0.0	2.96	2.96	val_1	3646
v_kiss_Moviekissmontage_kiss_h_cm_np2_fr_med_4	PLACEHOLDER	0.0	4.359999999999999	4.359999999999999	val_1	3647
v_kiss_Return_of_the_King_12_kiss_u_nm_np2_le_goo_5	PLACEHOLDER	0.0	5.8	5.8	val_1	3648
v_kiss_BestKisses_kiss_u_cm_np2_ba_med_1	PLACEHOLDER	0.0	3.2	3.2	val_1	3649
v_kiss_Best_Kisses_in_TV_Movies_1_3_kiss_h_nm_np2_le_goo_7	PLACEHOLDER	0.0	5.48	5.48	val_1	3650
v_kiss_Moviekissmontage_kiss_u_cm_np2_fr_med_1	PLACEHOLDER	0.0	7.48	7.48	val_1	3651
v_kiss_BestKisses_kiss_h_nm_np2_fr_goo_5	PLACEHOLDER	0.0	3.2	3.2	val_1	3652
TVs_Best_Kisses_Top_50-_(40_to_31)_kiss_h_nm_np2_le_med_0	PLACEHOLDER	0.0	4.52	4.52	val_1	3653
v_kiss_kiss_mix_kiss_f_cm_np2_le_med_1	PLACEHOLDER	0.0	5.92	5.92	val_1	3654
v_kiss_Hangingbyamomentfavoritekisses_kiss_h_cm_np2_ri_goo_9	PLACEHOLDER	0.0	7.359999999999999	7.359999999999999	val_1	3655
v_pour_How_To_Pour_Ice_Tea_pour_u_nm_np1_fr_med_1	PLACEHOLDER	0.0	5.08	5.08	val_1	3656
v_pour_How_to_pour_wine_Bar_Basics_5_Bartending_tips_-_Rockstar_Bartender_pour_u_nm_np1_fr_med_0	PLACEHOLDER	0.0	14.96	14.96	val_1	3657
v_pour_The_Pomegranate_Martini_pour_u_nm_np1_fr_med_0	PLACEHOLDER	0.0	4.48	4.48	val_1	3658
v_pour_KOREAN_TEA_CEREMONY_-_Simple_Demo_pour_u_nm_np1_fr_med_1	PLACEHOLDER	0.0	7.08	7.08	val_1	3659
v_pour_Kamikaze_Martini_Coctail_pour_u_nm_np1_fr_med_0	PLACEHOLDER	0.0	6.8	6.8	val_1	3660
v_pour_Chinese_tea_ceremony_pour_u_cm_np1_fr_goo_1	PLACEHOLDER	0.0	6.359999999999999	6.359999999999999	val_1	3661
v_pour__Art_of_the_Drink__Flaming_Zombie_pour_u_nm_np2_fr_med_0	PLACEHOLDER	0.0	3.1199999999999997	3.1199999999999997	val_1	3662
v_pour_Intro_to_Bartending_-_Lesson_2-Highball_Drinks_pour_u_nm_np1_ri_med_2	PLACEHOLDER	0.0	4.8	4.8	val_1	3663
v_pour_prelinger_LetsPlay1949_pour_u_nm_np1_fr_goo_15	PLACEHOLDER	0.0	3.0	3.0	val_1	3664
v_pour_Basic_Vodka_Recipes_-_How_to_Make_a_Shirley_Temple_pour_u_cm_np1_fr_med_0	PLACEHOLDER	0.0	11.639999999999999	11.639999999999999	val_1	3665
v_pour_How_to_Build_a_Cocktail_pour_u_nm_np1_fr_med_2	PLACEHOLDER	0.0	9.68	9.68	val_1	3666
v_pour_KOREAN_TEA_CEREMONY_-_Simple_Demo_pour_u_nm_np1_fr_med_0	PLACEHOLDER	0.0	17.2	17.2	val_1	3667
v_pour_Katie_teaching_how_to_pour_wine_pour_u_cm_np1_fr_med_0	PLACEHOLDER	0.0	6.72	6.72	val_1	3668
v_pour_Traditional_chinese_tea_ceremony_pour_u_cm_np1_fr_goo_1	PLACEHOLDER	0.0	15.639999999999999	15.639999999999999	val_1	3669
v_pour_Video_Bartending_Guide_-_Kamikaze_Shot_Recipe_-_Vodka_Shots_pour_u_nm_np1_fr_med_1	PLACEHOLDER	0.0	3.2	3.2	val_1	3670
v_pour_Spirit_Pouring_pour_u_nm_np1_fr_goo_1	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	3671
v_pour_Rum_Mixed_Drinks-_Part_4_-_How_to_Make_the_Cuba_Libre_Mixed_Drink_pour_u_nm_np1_fr_goo_0	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	3672
v_pour_New_Orleans__best_cocktails-_Hot_Buttered_Rum_pour_u_nm_np1_fr_med_1	PLACEHOLDER	0.0	6.88	6.88	val_1	3673
v_pour_KOREAN_TEA_CEREMONY_-_Simple_Demo_pour_u_nm_np1_fr_med_2	PLACEHOLDER	0.0	6.959999999999999	6.959999999999999	val_1	3674
v_pour_Spectacular_tea_pouring_pour_u_cm_np1_ri_med_0	PLACEHOLDER	0.0	2.8400000000000003	2.8400000000000003	val_1	3675
v_pour_Robin_and_the_magical_tea_pour_pour_u_cm_np1_fr_goo_0	PLACEHOLDER	0.0	9.56	9.56	val_1	3676
v_pour_Bartender_School_Students_Practice_pour_u_cm_np1_fr_med_1	PLACEHOLDER	0.0	3.92	3.92	val_1	3677
v_pour_Spirit_Pouring_pour_u_nm_np1_fr_goo_0	PLACEHOLDER	0.0	6.04	6.04	val_1	3678
v_pour_Tequila_Sunrise_pour_u_cm_np1_le_med_1	PLACEHOLDER	0.0	5.680000000000001	5.680000000000001	val_1	3679
v_pour_Bayerisch_leben-_Weissbier_richtig_eingeschenkt_pour_u_nm_np1_fr_med_0	PLACEHOLDER	0.0	25.839999999999996	25.839999999999996	val_1	3680
v_pour_Cachaca_cocktails_pour_u_nm_np1_fr_med_0	PLACEHOLDER	0.0	4.319999999999999	4.319999999999999	val_1	3681
v_pour_How_To_Pour_a_Franziskaner_pour_u_cm_np1_fr_med_1	PLACEHOLDER	0.0	6.159999999999999	6.159999999999999	val_1	3682
v_pour_How_to_Build_a_Cocktail_pour_u_nm_np1_fr_med_0	PLACEHOLDER	0.0	5.92	5.92	val_1	3683
v_pour_Chinese_tea_ceremony_pour_u_cm_np1_fr_goo_2	PLACEHOLDER	0.0	4.239999999999999	4.239999999999999	val_1	3684
v_pour_Become_a_Professional_Bartender_pour_u_cm_np1_fr_med_0	PLACEHOLDER	0.0	3.76	3.76	val_1	3685
v_pour_Chinese_tea_ceremony_pour_u_cm_np1_fr_goo_0	PLACEHOLDER	0.0	4.4399999999999995	4.4399999999999995	val_1	3686
v_pour_Bar_Basics_-_How_to_Pour_Liquor_Accurately_by_Counting_pour_u_cm_np1_fr_med_2	PLACEHOLDER	0.0	2.6799999999999997	2.6799999999999997	val_1	3687
v_pour_Tea_in_Wudang_pour_u_nm_np1_fr_med_2	PLACEHOLDER	0.0	4.12	4.12	val_1	3688
v_pour_Bartender_School_Students_Practice_pour_u_cm_np1_fr_med_3	PLACEHOLDER	0.0	3.24	3.24	val_1	3689
v_pour_Mixing_Popular_Rum_Drinks_-_Making_a_Flaming_Zombie_Cocktail_pour_u_nm_np1_fr_goo_0	PLACEHOLDER	0.0	4.52	4.52	val_1	3690
v_pour_My_First_Hefeweizen_pour_u_nm_np1_ri_med_0	PLACEHOLDER	0.0	13.0	13.0	val_1	3691
v_pour_Highball_Cocktail_Drink_Recipe_pour_u_nm_np1_fr_med_0	PLACEHOLDER	0.0	6.08	6.08	val_1	3692
v_pour_Traditional_chinese_tea_ceremony_pour_u_cm_np1_fr_goo_2	PLACEHOLDER	0.0	5.4	5.4	val_1	3693
v_pour_Pomegranate_Martini_Cocktail_Recipes_pour_u_cm_np1_fr_med_1	PLACEHOLDER	0.0	3.6799999999999997	3.6799999999999997	val_1	3694
v_pour_Pomegranate_Martini_Cocktail_Recipes_pour_u_cm_np1_fr_med_0	PLACEHOLDER	0.0	5.04	5.04	val_1	3695
v_pour_Tea_in_Wudang_pour_u_nm_np1_fr_med_1	PLACEHOLDER	0.0	7.159999999999999	7.159999999999999	val_1	3696
v_pour_crazy_german_guy_shows_how_do_they_pour_a_wheat_beer_pour_u_cm_np1_fr_goo_0	PLACEHOLDER	0.0	19.4	19.4	val_1	3697
v_pour_Bottoms_Up_-_Bartending_Lesson__The_Margarita!_pour_u_nm_np1_fr_goo_1	PLACEHOLDER	0.0	4.0	4.0	val_1	3698
v_pour_Rum_Mixed_Drinks-_Part_4_-_How_to_Make_the_Cuba_Libre_Mixed_Drink_pour_u_nm_np1_fr_goo_2	PLACEHOLDER	0.0	4.08	4.08	val_1	3699
v_pour_New_Orleans__best_cocktails-_Hot_Buttered_Rum_pour_u_nm_np1_fr_med_0	PLACEHOLDER	0.0	3.36	3.36	val_1	3700
v_pour_Cachaca_cocktails_pour_u_nm_np1_fr_med_1	PLACEHOLDER	0.0	3.7199999999999998	3.7199999999999998	val_1	3701
v_pour_Bar_Basics_-_How_to_Pour_Liquor_Accurately_by_Counting_pour_u_cm_np1_fr_med_0	PLACEHOLDER	0.0	3.1599999999999997	3.1599999999999997	val_1	3702
v_pour_Cuba_Libre_-_Just_do_it_with_Drinkadrink_com_pour_u_nm_np1_fr_goo_0	PLACEHOLDER	0.0	3.96	3.96	val_1	3703
v_pour_Flaming_B52_Shot_Drink_pour_u_nm_np1_fr_med_1	PLACEHOLDER	0.0	17.04	17.04	val_1	3704
v_pour_Kamikaze_Martini_Coctail_pour_u_nm_np1_fr_med_2	PLACEHOLDER	0.0	7.8	7.8	val_1	3705
v_pour_How_To_Pour_a_Franziskaner_pour_u_cm_np1_fr_med_0	PLACEHOLDER	0.0	13.08	13.08	val_1	3706
