video_id	caption_pred	start	end	duration	category_32	subs	phase	idx
v_CricketBowling_g25_c04	PLACEHOLDER	0.0	3.2	3.2	1	PLACEHOLDER	val_1	5749
v_CricketBowling_g20_c03	PLACEHOLDER	0.0	4.6	4.6	1	PLACEHOLDER	val_1	5750
v_CricketBowling_g01_c05	PLACEHOLDER	0.0	2.4	2.4	1	PLACEHOLDER	val_1	5751
v_CricketBowling_g25_c01	PLACEHOLDER	0.0	2.88	2.88	1	PLACEHOLDER	val_1	5752
v_CricketBowling_g11_c01	PLACEHOLDER	0.0	4.6	4.6	1	PLACEHOLDER	val_1	5753
v_CricketBowling_g11_c03	PLACEHOLDER	0.0	5.52	5.52	1	PLACEHOLDER	val_1	5754
v_CricketBowling_g02_c01	PLACEHOLDER	0.0	4.92	4.92	1	PLACEHOLDER	val_1	5755
v_CricketBowling_g01_c07	PLACEHOLDER	0.0	4.8	4.8	1	PLACEHOLDER	val_1	5756
v_CricketBowling_g04_c02	PLACEHOLDER	0.0	4.04	4.04	1	PLACEHOLDER	val_1	5757
v_CricketBowling_g12_c05	PLACEHOLDER	0.0	3.44	3.44	1	PLACEHOLDER	val_1	5758
v_CricketBowling_g08_c02	PLACEHOLDER	0.0	7.36	7.36	1	PLACEHOLDER	val_1	5759
v_CricketBowling_g06_c03	PLACEHOLDER	0.0	6.12	6.12	1	PLACEHOLDER	val_1	5760
v_CricketBowling_g22_c06	PLACEHOLDER	0.0	2.52	2.52	1	PLACEHOLDER	val_1	5761
v_CricketBowling_g03_c01	PLACEHOLDER	0.0	4.0	4.0	1	PLACEHOLDER	val_1	5762
v_CricketBowling_g11_c06	PLACEHOLDER	0.0	5.04	5.04	1	PLACEHOLDER	val_1	5763
v_CricketBowling_g12_c03	PLACEHOLDER	0.0	3.88	3.88	1	PLACEHOLDER	val_1	5764
v_CricketBowling_g07_c02	PLACEHOLDER	0.0	3.0	3.0	1	PLACEHOLDER	val_1	5765
v_CricketBowling_g15_c01	PLACEHOLDER	0.0	3.72	3.72	1	PLACEHOLDER	val_1	5766
v_CricketBowling_g09_c01	PLACEHOLDER	0.0	3.76	3.76	1	PLACEHOLDER	val_1	5767
v_CricketBowling_g22_c04	PLACEHOLDER	0.0	3.68	3.68	1	PLACEHOLDER	val_1	5768
v_CricketBowling_g14_c02	PLACEHOLDER	0.0	3.0	3.0	1	PLACEHOLDER	val_1	5769
v_CricketBowling_g05_c03	PLACEHOLDER	0.0	3.92	3.92	1	PLACEHOLDER	val_1	5770
v_CricketBowling_g05_c01	PLACEHOLDER	0.0	5.16	5.16	1	PLACEHOLDER	val_1	5771
v_CricketBowling_g03_c03	PLACEHOLDER	0.0	2.4	2.4	1	PLACEHOLDER	val_1	5772
v_CricketBowling_g13_c04	PLACEHOLDER	0.0	2.24	2.24	1	PLACEHOLDER	val_1	5773
v_CricketBowling_g11_c07	PLACEHOLDER	0.0	4.6	4.6	1	PLACEHOLDER	val_1	5774
v_CricketBowling_g13_c03	PLACEHOLDER	0.0	2.96	2.96	1	PLACEHOLDER	val_1	5775
v_BrushingTeeth_g10_c01	PLACEHOLDER	0.0	8.48	8.48	1	PLACEHOLDER	val_1	5776
v_BrushingTeeth_g20_c02	PLACEHOLDER	0.0	7.0	7.0	1	PLACEHOLDER	val_1	5777
v_BrushingTeeth_g07_c01	PLACEHOLDER	0.0	6.84	6.84	1	PLACEHOLDER	val_1	5778
v_BrushingTeeth_g18_c05	PLACEHOLDER	0.0	11.92	11.92	1	PLACEHOLDER	val_1	5779
v_BrushingTeeth_g09_c03	PLACEHOLDER	0.0	4.0	4.0	1	PLACEHOLDER	val_1	5780
v_BrushingTeeth_g01_c03	PLACEHOLDER	0.0	4.88	4.88	1	PLACEHOLDER	val_1	5781
v_BrushingTeeth_g01_c02	PLACEHOLDER	0.0	4.36	4.36	1	PLACEHOLDER	val_1	5782
v_BrushingTeeth_g07_c03	PLACEHOLDER	0.0	6.32	6.32	1	PLACEHOLDER	val_1	5783
v_BrushingTeeth_g12_c04	PLACEHOLDER	0.0	11.04	11.04	1	PLACEHOLDER	val_1	5784
v_BrushingTeeth_g02_c01	PLACEHOLDER	0.0	28.64	28.64	1	PLACEHOLDER	val_1	5785
v_BrushingTeeth_g17_c04	PLACEHOLDER	0.0	7.56	7.56	1	PLACEHOLDER	val_1	5786
v_BrushingTeeth_g25_c04	PLACEHOLDER	0.0	8.88	8.88	1	PLACEHOLDER	val_1	5787
v_BrushingTeeth_g18_c03	PLACEHOLDER	0.0	12.24	12.24	1	PLACEHOLDER	val_1	5788
v_BrushingTeeth_g18_c01	PLACEHOLDER	0.0	11.64	11.64	1	PLACEHOLDER	val_1	5789
v_BrushingTeeth_g19_c04	PLACEHOLDER	0.0	24.6	24.6	1	PLACEHOLDER	val_1	5790
v_BrushingTeeth_g16_c04	PLACEHOLDER	0.0	5.76	5.76	1	PLACEHOLDER	val_1	5791
v_BrushingTeeth_g14_c04	PLACEHOLDER	0.0	9.2	9.2	1	PLACEHOLDER	val_1	5792
v_BrushingTeeth_g07_c04	PLACEHOLDER	0.0	7.0	7.0	1	PLACEHOLDER	val_1	5793
v_BrushingTeeth_g02_c06	PLACEHOLDER	0.0	28.64	28.64	1	PLACEHOLDER	val_1	5794
v_BrushingTeeth_g06_c02	PLACEHOLDER	0.0	9.96	9.96	1	PLACEHOLDER	val_1	5795
v_BrushingTeeth_g10_c03	PLACEHOLDER	0.0	8.4	8.4	1	PLACEHOLDER	val_1	5796
v_BrushingTeeth_g21_c04	PLACEHOLDER	0.0	11.2	11.2	1	PLACEHOLDER	val_1	5797
v_BrushingTeeth_g15_c03	PLACEHOLDER	0.0	8.0	8.0	1	PLACEHOLDER	val_1	5798
v_BrushingTeeth_g18_c04	PLACEHOLDER	0.0	13.16	13.16	1	PLACEHOLDER	val_1	5799
v_BrushingTeeth_g21_c03	PLACEHOLDER	0.0	11.4	11.4	1	PLACEHOLDER	val_1	5800
v_BrushingTeeth_g05_c04	PLACEHOLDER	0.0	6.44	6.44	1	PLACEHOLDER	val_1	5801
v_BrushingTeeth_g14_c02	PLACEHOLDER	0.0	7.72	7.72	1	PLACEHOLDER	val_1	5802
v_BrushingTeeth_g24_c04	PLACEHOLDER	0.0	8.84	8.84	1	PLACEHOLDER	val_1	5803
v_BrushingTeeth_g14_c05	PLACEHOLDER	0.0	9.4	9.4	1	PLACEHOLDER	val_1	5804
v_BrushingTeeth_g08_c06	PLACEHOLDER	0.0	7.16	7.16	1	PLACEHOLDER	val_1	5805
v_BrushingTeeth_g25_c02	PLACEHOLDER	0.0	9.16	9.16	1	PLACEHOLDER	val_1	5806
v_BrushingTeeth_g13_c03	PLACEHOLDER	0.0	6.44	6.44	1	PLACEHOLDER	val_1	5807
v_BrushingTeeth_g05_c03	PLACEHOLDER	0.0	8.4	8.4	1	PLACEHOLDER	val_1	5808
v_BrushingTeeth_g08_c04	PLACEHOLDER	0.0	7.96	7.96	1	PLACEHOLDER	val_1	5809
v_BrushingTeeth_g22_c07	PLACEHOLDER	0.0	8.28	8.28	1	PLACEHOLDER	val_1	5810
v_BrushingTeeth_g24_c02	PLACEHOLDER	0.0	7.92	7.92	1	PLACEHOLDER	val_1	5811
v_BrushingTeeth_g03_c03	PLACEHOLDER	0.0	9.04	9.04	1	PLACEHOLDER	val_1	5812
v_BrushingTeeth_g12_c05	PLACEHOLDER	0.0	11.4	11.4	1	PLACEHOLDER	val_1	5813
v_BrushingTeeth_g25_c05	PLACEHOLDER	0.0	9.0	9.0	1	PLACEHOLDER	val_1	5814
v_BrushingTeeth_g11_c01	PLACEHOLDER	0.0	9.24	9.24	1	PLACEHOLDER	val_1	5815
v_BrushingTeeth_g22_c01	PLACEHOLDER	0.0	7.32	7.32	1	PLACEHOLDER	val_1	5816
v_BrushingTeeth_g22_c02	PLACEHOLDER	0.0	7.92	7.92	1	PLACEHOLDER	val_1	5817
v_BrushingTeeth_g25_c01	PLACEHOLDER	0.0	8.72	8.72	1	PLACEHOLDER	val_1	5818
v_BrushingTeeth_g22_c04	PLACEHOLDER	0.0	7.44	7.44	1	PLACEHOLDER	val_1	5819
v_BrushingTeeth_g10_c02	PLACEHOLDER	0.0	8.08	8.08	1	PLACEHOLDER	val_1	5820
v_BrushingTeeth_g23_c02	PLACEHOLDER	0.0	8.24	8.24	1	PLACEHOLDER	val_1	5821
v_BrushingTeeth_g20_c05	PLACEHOLDER	0.0	7.24	7.24	1	PLACEHOLDER	val_1	5822
v_BrushingTeeth_g07_c05	PLACEHOLDER	0.0	9.96	9.96	1	PLACEHOLDER	val_1	5823
v_BrushingTeeth_g24_c03	PLACEHOLDER	0.0	7.92	7.92	1	PLACEHOLDER	val_1	5824
v_BrushingTeeth_g25_c06	PLACEHOLDER	0.0	10.0	10.0	1	PLACEHOLDER	val_1	5825
v_BrushingTeeth_g06_c03	PLACEHOLDER	0.0	12.36	12.36	1	PLACEHOLDER	val_1	5826
v_BrushingTeeth_g22_c05	PLACEHOLDER	0.0	7.96	7.96	1	PLACEHOLDER	val_1	5827
v_BrushingTeeth_g03_c02	PLACEHOLDER	0.0	9.56	9.56	1	PLACEHOLDER	val_1	5828
v_BrushingTeeth_g07_c02	PLACEHOLDER	0.0	9.16	9.16	1	PLACEHOLDER	val_1	5829
v_BrushingTeeth_g09_c01	PLACEHOLDER	0.0	4.0	4.0	1	PLACEHOLDER	val_1	5830
v_BrushingTeeth_g12_c03	PLACEHOLDER	0.0	10.6	10.6	1	PLACEHOLDER	val_1	5831
v_BrushingTeeth_g11_c04	PLACEHOLDER	0.0	9.52	9.52	1	PLACEHOLDER	val_1	5832
v_BrushingTeeth_g15_c01	PLACEHOLDER	0.0	8.24	8.24	1	PLACEHOLDER	val_1	5833
v_BrushingTeeth_g24_c01	PLACEHOLDER	0.0	7.92	7.92	1	PLACEHOLDER	val_1	5834
v_BrushingTeeth_g24_c05	PLACEHOLDER	0.0	9.84	9.84	1	PLACEHOLDER	val_1	5835
v_BrushingTeeth_g24_c07	PLACEHOLDER	0.0	9.72	9.72	1	PLACEHOLDER	val_1	5836
v_BrushingTeeth_g23_c06	PLACEHOLDER	0.0	10.68	10.68	1	PLACEHOLDER	val_1	5837
v_BrushingTeeth_g04_c01	PLACEHOLDER	0.0	7.72	7.72	1	PLACEHOLDER	val_1	5838
v_BrushingTeeth_g01_c01	PLACEHOLDER	0.0	4.12	4.12	1	PLACEHOLDER	val_1	5839
v_BrushingTeeth_g08_c03	PLACEHOLDER	0.0	6.84	6.84	1	PLACEHOLDER	val_1	5840
v_BrushingTeeth_g16_c01	PLACEHOLDER	0.0	6.92	6.92	1	PLACEHOLDER	val_1	5841
v_BrushingTeeth_g19_c01	PLACEHOLDER	0.0	22.96	22.96	1	PLACEHOLDER	val_1	5842
v_BrushingTeeth_g05_c02	PLACEHOLDER	0.0	7.8	7.8	1	PLACEHOLDER	val_1	5843
v_BrushingTeeth_g07_c06	PLACEHOLDER	0.0	9.0	9.0	1	PLACEHOLDER	val_1	5844
v_BrushingTeeth_g17_c03	PLACEHOLDER	0.0	6.32	6.32	1	PLACEHOLDER	val_1	5845
v_BrushingTeeth_g20_c04	PLACEHOLDER	0.0	7.08	7.08	1	PLACEHOLDER	val_1	5846
v_BrushingTeeth_g08_c05	PLACEHOLDER	0.0	7.0	7.0	1	PLACEHOLDER	val_1	5847
v_BrushingTeeth_g16_c03	PLACEHOLDER	0.0	6.72	6.72	1	PLACEHOLDER	val_1	5848
v_BrushingTeeth_g14_c03	PLACEHOLDER	0.0	8.44	8.44	1	PLACEHOLDER	val_1	5849
v_BrushingTeeth_g05_c05	PLACEHOLDER	0.0	9.16	9.16	1	PLACEHOLDER	val_1	5850
v_BrushingTeeth_g02_c07	PLACEHOLDER	0.0	31.72	31.72	1	PLACEHOLDER	val_1	5851
v_BrushingTeeth_g14_c01	PLACEHOLDER	0.0	8.72	8.72	1	PLACEHOLDER	val_1	5852
v_BrushingTeeth_g08_c02	PLACEHOLDER	0.0	7.52	7.52	1	PLACEHOLDER	val_1	5853
v_BrushingTeeth_g23_c03	PLACEHOLDER	0.0	10.2	10.2	1	PLACEHOLDER	val_1	5854
v_BrushingTeeth_g12_c02	PLACEHOLDER	0.0	10.64	10.64	1	PLACEHOLDER	val_1	5855
v_BrushingTeeth_g15_c02	PLACEHOLDER	0.0	7.84	7.84	1	PLACEHOLDER	val_1	5856
v_BrushingTeeth_g22_c06	PLACEHOLDER	0.0	7.36	7.36	1	PLACEHOLDER	val_1	5857
v_BrushingTeeth_g19_c02	PLACEHOLDER	0.0	30.56	30.56	1	PLACEHOLDER	val_1	5858
v_BrushingTeeth_g17_c05	PLACEHOLDER	0.0	4.96	4.96	1	PLACEHOLDER	val_1	5859
v_BrushingTeeth_g23_c04	PLACEHOLDER	0.0	10.44	10.44	1	PLACEHOLDER	val_1	5860
v_BrushingTeeth_g03_c05	PLACEHOLDER	0.0	9.24	9.24	1	PLACEHOLDER	val_1	5861
v_BrushingTeeth_g01_c04	PLACEHOLDER	0.0	4.04	4.04	1	PLACEHOLDER	val_1	5862
v_BrushingTeeth_g09_c04	PLACEHOLDER	0.0	3.8	3.8	1	PLACEHOLDER	val_1	5863
v_BrushingTeeth_g20_c01	PLACEHOLDER	0.0	6.8	6.8	1	PLACEHOLDER	val_1	5864
v_BrushingTeeth_g12_c06	PLACEHOLDER	0.0	9.4	9.4	1	PLACEHOLDER	val_1	5865
v_BrushingTeeth_g13_c04	PLACEHOLDER	0.0	7.48	7.48	1	PLACEHOLDER	val_1	5866
v_BrushingTeeth_g16_c02	PLACEHOLDER	0.0	5.92	5.92	1	PLACEHOLDER	val_1	5867
v_BrushingTeeth_g21_c02	PLACEHOLDER	0.0	11.2	11.2	1	PLACEHOLDER	val_1	5868
v_BrushingTeeth_g09_c02	PLACEHOLDER	0.0	4.24	4.24	1	PLACEHOLDER	val_1	5869
v_BrushingTeeth_g23_c05	PLACEHOLDER	0.0	11.4	11.4	1	PLACEHOLDER	val_1	5870
v_BrushingTeeth_g18_c06	PLACEHOLDER	0.0	13.2	13.2	1	PLACEHOLDER	val_1	5871
v_BrushingTeeth_g13_c02	PLACEHOLDER	0.0	5.08	5.08	1	PLACEHOLDER	val_1	5872
v_BrushingTeeth_g25_c03	PLACEHOLDER	0.0	8.8	8.8	1	PLACEHOLDER	val_1	5873
v_BrushingTeeth_g06_c01	PLACEHOLDER	0.0	11.48	11.48	1	PLACEHOLDER	val_1	5874
v_BrushingTeeth_g03_c01	PLACEHOLDER	0.0	9.64	9.64	1	PLACEHOLDER	val_1	5875
v_BrushingTeeth_g23_c01	PLACEHOLDER	0.0	8.12	8.12	1	PLACEHOLDER	val_1	5876
v_BrushingTeeth_g02_c05	PLACEHOLDER	0.0	29.92	29.92	1	PLACEHOLDER	val_1	5877
v_BrushingTeeth_g02_c04	PLACEHOLDER	0.0	28.6	28.6	1	PLACEHOLDER	val_1	5878
v_BrushingTeeth_g18_c02	PLACEHOLDER	0.0	12.32	12.32	1	PLACEHOLDER	val_1	5879
v_BrushingTeeth_g13_c01	PLACEHOLDER	0.0	6.52	6.52	1	PLACEHOLDER	val_1	5880
v_BrushingTeeth_g25_c07	PLACEHOLDER	0.0	10.52	10.52	1	PLACEHOLDER	val_1	5881
v_BrushingTeeth_g20_c03	PLACEHOLDER	0.0	6.84	6.84	1	PLACEHOLDER	val_1	5882
v_BrushingTeeth_g19_c05	PLACEHOLDER	0.0	23.72	23.72	1	PLACEHOLDER	val_1	5883
v_BrushingTeeth_g08_c01	PLACEHOLDER	0.0	7.12	7.12	1	PLACEHOLDER	val_1	5884
v_BrushingTeeth_g04_c04	PLACEHOLDER	0.0	3.2	3.2	1	PLACEHOLDER	val_1	5885
v_BrushingTeeth_g02_c03	PLACEHOLDER	0.0	29.28	29.28	1	PLACEHOLDER	val_1	5886
v_BrushingTeeth_g21_c01	PLACEHOLDER	0.0	11.04	11.04	1	PLACEHOLDER	val_1	5887
v_BrushingTeeth_g22_c03	PLACEHOLDER	0.0	7.28	7.28	1	PLACEHOLDER	val_1	5888
v_BrushingTeeth_g18_c07	PLACEHOLDER	0.0	9.92	9.92	1	PLACEHOLDER	val_1	5889
v_BrushingTeeth_g24_c06	PLACEHOLDER	0.0	8.32	8.32	1	PLACEHOLDER	val_1	5890
v_BrushingTeeth_g05_c01	PLACEHOLDER	0.0	6.8	6.8	1	PLACEHOLDER	val_1	5891
v_BrushingTeeth_g12_c01	PLACEHOLDER	0.0	10.24	10.24	1	PLACEHOLDER	val_1	5892
v_BrushingTeeth_g04_c02	PLACEHOLDER	0.0	5.12	5.12	1	PLACEHOLDER	val_1	5893
v_BrushingTeeth_g17_c01	PLACEHOLDER	0.0	4.16	4.16	1	PLACEHOLDER	val_1	5894
v_BrushingTeeth_g04_c03	PLACEHOLDER	0.0	4.0	4.0	1	PLACEHOLDER	val_1	5895
v_BrushingTeeth_g11_c03	PLACEHOLDER	0.0	9.6	9.6	1	PLACEHOLDER	val_1	5896
v_BrushingTeeth_g19_c03	PLACEHOLDER	0.0	25.32	25.32	1	PLACEHOLDER	val_1	5897
v_BrushingTeeth_g06_c04	PLACEHOLDER	0.0	13.48	13.48	1	PLACEHOLDER	val_1	5898
v_BrushingTeeth_g15_c04	PLACEHOLDER	0.0	7.16	7.16	1	PLACEHOLDER	val_1	5899
v_BrushingTeeth_g06_c05	PLACEHOLDER	0.0	9.08	9.08	1	PLACEHOLDER	val_1	5900
v_BrushingTeeth_g02_c02	PLACEHOLDER	0.0	29.28	29.28	1	PLACEHOLDER	val_1	5901
v_BrushingTeeth_g11_c02	PLACEHOLDER	0.0	9.88	9.88	1	PLACEHOLDER	val_1	5902
v_BrushingTeeth_g10_c05	PLACEHOLDER	0.0	8.32	8.32	1	PLACEHOLDER	val_1	5903
v_BrushingTeeth_g03_c04	PLACEHOLDER	0.0	8.2	8.2	1	PLACEHOLDER	val_1	5904
v_BrushingTeeth_g10_c04	PLACEHOLDER	0.0	9.6	9.6	1	PLACEHOLDER	val_1	5905
v_BrushingTeeth_g17_c02	PLACEHOLDER	0.0	5.56	5.56	1	PLACEHOLDER	val_1	5906
v_JugglingBalls_g25_c03	PLACEHOLDER	0.0	9.96	9.96	1	PLACEHOLDER	val_1	5907
v_JugglingBalls_g13_c04	PLACEHOLDER	0.0	10.6	10.6	1	PLACEHOLDER	val_1	5908
v_JugglingBalls_g03_c03	PLACEHOLDER	0.0	10.12	10.12	1	PLACEHOLDER	val_1	5909
v_JugglingBalls_g05_c02	PLACEHOLDER	0.0	9.64	9.64	1	PLACEHOLDER	val_1	5910
v_JugglingBalls_g11_c05	PLACEHOLDER	0.0	9.88	9.88	1	PLACEHOLDER	val_1	5911
v_JugglingBalls_g24_c01	PLACEHOLDER	0.0	9.68	9.68	1	PLACEHOLDER	val_1	5912
v_JugglingBalls_g15_c04	PLACEHOLDER	0.0	10.16	10.16	1	PLACEHOLDER	val_1	5913
v_JugglingBalls_g03_c07	PLACEHOLDER	0.0	10.76	10.76	1	PLACEHOLDER	val_1	5914
v_JugglingBalls_g07_c05	PLACEHOLDER	0.0	9.92	9.92	1	PLACEHOLDER	val_1	5915
v_JugglingBalls_g16_c03	PLACEHOLDER	0.0	10.04	10.04	1	PLACEHOLDER	val_1	5916
v_JugglingBalls_g01_c04	PLACEHOLDER	0.0	9.8	9.8	1	PLACEHOLDER	val_1	5917
v_JugglingBalls_g21_c03	PLACEHOLDER	0.0	10.36	10.36	1	PLACEHOLDER	val_1	5918
v_JugglingBalls_g24_c03	PLACEHOLDER	0.0	9.8	9.8	1	PLACEHOLDER	val_1	5919
v_JugglingBalls_g20_c04	PLACEHOLDER	0.0	10.56	10.56	1	PLACEHOLDER	val_1	5920
v_JugglingBalls_g07_c06	PLACEHOLDER	0.0	9.88	9.88	1	PLACEHOLDER	val_1	5921
v_JugglingBalls_g21_c04	PLACEHOLDER	0.0	10.36	10.36	1	PLACEHOLDER	val_1	5922
v_JugglingBalls_g14_c03	PLACEHOLDER	0.0	10.96	10.96	1	PLACEHOLDER	val_1	5923
v_JugglingBalls_g15_c01	PLACEHOLDER	0.0	10.0	10.0	1	PLACEHOLDER	val_1	5924
v_JugglingBalls_g01_c02	PLACEHOLDER	0.0	9.92	9.92	1	PLACEHOLDER	val_1	5925
v_JugglingBalls_g13_c01	PLACEHOLDER	0.0	9.4	9.4	1	PLACEHOLDER	val_1	5926
v_JugglingBalls_g08_c04	PLACEHOLDER	0.0	10.0	10.0	1	PLACEHOLDER	val_1	5927
v_JugglingBalls_g06_c03	PLACEHOLDER	0.0	10.28	10.28	1	PLACEHOLDER	val_1	5928
v_JugglingBalls_g19_c04	PLACEHOLDER	0.0	10.32	10.32	1	PLACEHOLDER	val_1	5929
v_JugglingBalls_g22_c05	PLACEHOLDER	0.0	9.48	9.48	1	PLACEHOLDER	val_1	5930
v_JugglingBalls_g09_c03	PLACEHOLDER	0.0	9.92	9.92	1	PLACEHOLDER	val_1	5931
v_JugglingBalls_g05_c03	PLACEHOLDER	0.0	9.76	9.76	1	PLACEHOLDER	val_1	5932
v_JugglingBalls_g25_c01	PLACEHOLDER	0.0	10.12	10.12	1	PLACEHOLDER	val_1	5933
v_JugglingBalls_g02_c03	PLACEHOLDER	0.0	9.92	9.92	1	PLACEHOLDER	val_1	5934
v_JugglingBalls_g15_c03	PLACEHOLDER	0.0	10.28	10.28	1	PLACEHOLDER	val_1	5935
v_JugglingBalls_g14_c01	PLACEHOLDER	0.0	9.32	9.32	1	PLACEHOLDER	val_1	5936
v_JugglingBalls_g17_c03	PLACEHOLDER	0.0	8.36	8.36	1	PLACEHOLDER	val_1	5937
v_JugglingBalls_g01_c03	PLACEHOLDER	0.0	10.04	10.04	1	PLACEHOLDER	val_1	5938
v_JugglingBalls_g07_c04	PLACEHOLDER	0.0	10.0	10.0	1	PLACEHOLDER	val_1	5939
v_JugglingBalls_g03_c06	PLACEHOLDER	0.0	10.28	10.28	1	PLACEHOLDER	val_1	5940
v_JugglingBalls_g21_c02	PLACEHOLDER	0.0	9.64	9.64	1	PLACEHOLDER	val_1	5941
v_JugglingBalls_g23_c02	PLACEHOLDER	0.0	9.72	9.72	1	PLACEHOLDER	val_1	5942
v_JugglingBalls_g06_c05	PLACEHOLDER	0.0	9.52	9.52	1	PLACEHOLDER	val_1	5943
v_JugglingBalls_g12_c05	PLACEHOLDER	0.0	10.04	10.04	1	PLACEHOLDER	val_1	5944
v_JugglingBalls_g12_c02	PLACEHOLDER	0.0	10.12	10.12	1	PLACEHOLDER	val_1	5945
v_JugglingBalls_g08_c05	PLACEHOLDER	0.0	9.76	9.76	1	PLACEHOLDER	val_1	5946
v_JugglingBalls_g13_c02	PLACEHOLDER	0.0	10.28	10.28	1	PLACEHOLDER	val_1	5947
v_JugglingBalls_g25_c02	PLACEHOLDER	0.0	10.12	10.12	1	PLACEHOLDER	val_1	5948
v_JugglingBalls_g23_c03	PLACEHOLDER	0.0	10.04	10.04	1	PLACEHOLDER	val_1	5949
v_JugglingBalls_g14_c05	PLACEHOLDER	0.0	9.88	9.88	1	PLACEHOLDER	val_1	5950
v_JugglingBalls_g10_c04	PLACEHOLDER	0.0	9.88	9.88	1	PLACEHOLDER	val_1	5951
v_JugglingBalls_g04_c03	PLACEHOLDER	0.0	9.84	9.84	1	PLACEHOLDER	val_1	5952
v_JugglingBalls_g11_c04	PLACEHOLDER	0.0	10.12	10.12	1	PLACEHOLDER	val_1	5953
v_JugglingBalls_g09_c05	PLACEHOLDER	0.0	10.36	10.36	1	PLACEHOLDER	val_1	5954
v_JugglingBalls_g05_c04	PLACEHOLDER	0.0	10.16	10.16	1	PLACEHOLDER	val_1	5955
v_JugglingBalls_g02_c06	PLACEHOLDER	0.0	10.12	10.12	1	PLACEHOLDER	val_1	5956
v_JugglingBalls_g22_c04	PLACEHOLDER	0.0	10.08	10.08	1	PLACEHOLDER	val_1	5957
v_JugglingBalls_g05_c01	PLACEHOLDER	0.0	9.72	9.72	1	PLACEHOLDER	val_1	5958
v_JugglingBalls_g10_c03	PLACEHOLDER	0.0	10.12	10.12	1	PLACEHOLDER	val_1	5959
v_JugglingBalls_g09_c04	PLACEHOLDER	0.0	9.76	9.76	1	PLACEHOLDER	val_1	5960
v_JugglingBalls_g24_c02	PLACEHOLDER	0.0	10.4	10.4	1	PLACEHOLDER	val_1	5961
v_JugglingBalls_g12_c03	PLACEHOLDER	0.0	10.12	10.12	1	PLACEHOLDER	val_1	5962
v_JugglingBalls_g25_c05	PLACEHOLDER	0.0	10.16	10.16	1	PLACEHOLDER	val_1	5963
v_JugglingBalls_g17_c02	PLACEHOLDER	0.0	7.92	7.92	1	PLACEHOLDER	val_1	5964
v_JugglingBalls_g12_c01	PLACEHOLDER	0.0	10.48	10.48	1	PLACEHOLDER	val_1	5965
v_JugglingBalls_g02_c01	PLACEHOLDER	0.0	9.88	9.88	1	PLACEHOLDER	val_1	5966
v_JugglingBalls_g22_c06	PLACEHOLDER	0.0	10.16	10.16	1	PLACEHOLDER	val_1	5967
v_JugglingBalls_g19_c03	PLACEHOLDER	0.0	9.44	9.44	1	PLACEHOLDER	val_1	5968
v_JugglingBalls_g23_c04	PLACEHOLDER	0.0	9.88	9.88	1	PLACEHOLDER	val_1	5969
v_JugglingBalls_g06_c04	PLACEHOLDER	0.0	10.08	10.08	1	PLACEHOLDER	val_1	5970
v_JugglingBalls_g06_c06	PLACEHOLDER	0.0	10.24	10.24	1	PLACEHOLDER	val_1	5971
v_JugglingBalls_g20_c01	PLACEHOLDER	0.0	9.64	9.64	1	PLACEHOLDER	val_1	5972
v_JugglingBalls_g13_c03	PLACEHOLDER	0.0	9.72	9.72	1	PLACEHOLDER	val_1	5973
v_JugglingBalls_g02_c02	PLACEHOLDER	0.0	10.12	10.12	1	PLACEHOLDER	val_1	5974
v_JugglingBalls_g10_c02	PLACEHOLDER	0.0	10.16	10.16	1	PLACEHOLDER	val_1	5975
v_JugglingBalls_g18_c01	PLACEHOLDER	0.0	10.16	10.16	1	PLACEHOLDER	val_1	5976
v_JugglingBalls_g11_c01	PLACEHOLDER	0.0	10.56	10.56	1	PLACEHOLDER	val_1	5977
v_JugglingBalls_g18_c02	PLACEHOLDER	0.0	9.72	9.72	1	PLACEHOLDER	val_1	5978
v_JugglingBalls_g03_c01	PLACEHOLDER	0.0	10.52	10.52	1	PLACEHOLDER	val_1	5979
v_JugglingBalls_g06_c01	PLACEHOLDER	0.0	10.24	10.24	1	PLACEHOLDER	val_1	5980
v_JugglingBalls_g04_c01	PLACEHOLDER	0.0	10.4	10.4	1	PLACEHOLDER	val_1	5981
v_JugglingBalls_g17_c04	PLACEHOLDER	0.0	8.4	8.4	1	PLACEHOLDER	val_1	5982
v_JugglingBalls_g10_c01	PLACEHOLDER	0.0	10.08	10.08	1	PLACEHOLDER	val_1	5983
v_JugglingBalls_g03_c05	PLACEHOLDER	0.0	11.04	11.04	1	PLACEHOLDER	val_1	5984
v_JugglingBalls_g09_c06	PLACEHOLDER	0.0	9.92	9.92	1	PLACEHOLDER	val_1	5985
v_JugglingBalls_g03_c04	PLACEHOLDER	0.0	10.24	10.24	1	PLACEHOLDER	val_1	5986
v_JugglingBalls_g11_c03	PLACEHOLDER	0.0	9.96	9.96	1	PLACEHOLDER	val_1	5987
v_JugglingBalls_g20_c02	PLACEHOLDER	0.0	9.96	9.96	1	PLACEHOLDER	val_1	5988
v_JugglingBalls_g19_c02	PLACEHOLDER	0.0	9.36	9.36	1	PLACEHOLDER	val_1	5989
v_JugglingBalls_g02_c04	PLACEHOLDER	0.0	9.88	9.88	1	PLACEHOLDER	val_1	5990
v_JugglingBalls_g06_c02	PLACEHOLDER	0.0	9.6	9.6	1	PLACEHOLDER	val_1	5991
